date,income,term,interest,principal,approved,adj_bls_2,id,race_asian,race_black,race_hispanic/latino,race_other,race_white,gender_female,gender_male,gender_non-binary,zip_60611.0,zip_60614.0,zip_60615.0,zip_60623.0,zip_60625.0,zip_60626.0,zip_60637.0,type_auto,type_home,type_personal
2017-02-01,18813.0,84.0,b'gAAAAABijUOss9l8kJTTgdQl_Ti-NhfSOoS7Ag9zlYZHyLrDlU9rsiFLhFHqWUoVxE8tJyyz_WsdrWoW6Jn9s0gAGr--EE1AGDLIIV6zVO2Pyjq2DtLv2N4=',b'gAAAAABijUOspNuC61R_a1x_ap9WACwFoX2ua2ELNuKLYYopbkWJcIODXwv63BfWla-KiXvrweXNZqcsyiM_RB65974EFyebbA==',False,0.66,AP20172-2-33,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-03-01,75821.0,300.0,b'gAAAAABijUOs0HXqgfkpjZ_CESa1mIrENeSZx_17KABfbBTEn41KCbX1EnyQAA2msLLxNsY0OujtMM29Hcqo-k5E8gmSmQd_lb8UYe5x3y7jNLfphxtvA6g=',b'gAAAAABijUOsHGpGZoLH6lzP5N6p0fr9v4IKJ_f5QVFJKNQhtkrWSlK9Sla6uYKOTq_njuXXlEtT8JZEahpwcT5yrZ1rSnT6bw==',False,1.51,AP20183-3-97,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2013-06-01,99907.0,360.0,b'gAAAAABijUOs529CtkMuqIUmmC5vb3OY-Vufs81aOAmBA4J6gnQxX2xXZPix4pPejfwj8ogHI1MhlJXTdWYcrZbC1nhZpstLKxMvezbsIx8wLiIEwXBCdbE=',b'gAAAAABijUOs2RiFNZxaVC1k8NpsOQjGj6sM9baMdhL-IMFihSK3dlH8l-nRmA88ray6qdudwYYCcRjEmG-dGWDyv3qjDkRu6A==',True,0.09,AP20136-3-31,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2013-06-01,42556.0,12.0,b'gAAAAABijUOskNbtxqxK-tRapDVeis3q6ehwII6qmHL7eZ_e5EQawEkCEVrcIDHfPUqX_064xH2iHvydt7I2h5wM3EXg8oOphOkCbASXSbLY2DLAkCRRCIk=',b'gAAAAABijUOswkWUlOVOy1bXzyUYBULTEU5vccsJxhdew8KxSUyQRR4LC2Cq3rYX7bkSgowBFIXqBO2rs_AHqaZ9dANicuBlww==',True,0.09,AP20136-3-98,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2015-12-01,32720.0,18.0,b'gAAAAABijUOsMQURf5NElS-AHcxYCylJqTpfRsgF4WcdONxbaBHBW_eIOhDDEps7rVGTCrj-sRXdIgT0j5Volw1jLKfwWC5xMJ9_bmO-aiDrfS1UocI5Jvw=',b'gAAAAABijUOs-p9EI0cepyb-f_dBQanNB1wJg5BGIYVlFYrCkSfK8OdKSHDzGyT1ctpVQus2JmenHtp-dLz4EnmD8i33skbzEQ==',True,0.24,AP201512-0-37,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2014-12-01,59145.0,180.0,b'gAAAAABijUOsQpH2b8oXRwbSbx0ygAQ0SJDdhgLEFiSOtK75iJ3WQfDRbR-v2Tl66B2J_vbvkO0wA_9tvU6MgnFApmG7WNajHISeHw94zHdWSaIHoHHB5cQ=',b'gAAAAABijUOsXdYMZOnnRCKJMREh_Ro3oQfmpAQs6wJBT7IWQR7AWYKx6sxX6C7UbEAMoEvE3q2lYlt9SW35CkT6k2HDe_6lhw==',False,0.12,AP201412-2-46,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2018-11-01,67765.0,180.0,b'gAAAAABijUOsk0Lk9f8yYWmJa4Ahi4R2yKTyXeD1C6V39wYWWEv_38w1VKSPn86G7PnqxMMHMiO3YyesZvEw9nyyAhVSJ4qHvwLtU6psmHvsIiJHxaQUWaI=',b'gAAAAABijUOshBgByCEvzMg4cH954jyc_9QFAC8L4Qs5Pzxa1mft9HgEuwYR6_fd82myDBD2d7tf7c7VtdFvrQ8gI08V_D45mQ==',False,2.2,AP201811-3-15,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2016-02-01,93548.0,180.0,b'gAAAAABijUOsJohXN-iTtYYIOhtEK5v_rwd31IUxzU8jpoLbRWS2o9GMRlTw114N9LdBHKmtjXFIG3-PIydIUmCEAcSvaHQwBlEzJ7kKz1JXFgu_QDsIjbw=',b'gAAAAABijUOsg0aLEkEIzPyzx1e2aOL0h76nIEryYb0ZcpuLHM2F6SZQtUKxhvK-6ZCT0limZ4V8qDSS3PSKRnibpEwmYy8qDg==',False,0.38,AP20162-0-81,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2013-12-01,75868.0,240.0,b'gAAAAABijUOsXvTv7rhtxgBo0ox41rbjm5ZjWtS9v8hyGys1loog0LE_H3CiL7Wj5GcclLx4eDuPJaV_0yi8t4LUfjtcOwpKFU4wYbCoDA0RpwmwDTy9gZc=',b'gAAAAABijUOstGfDFxB_w5fa37FSVCeMdG8NTlF7PDfK1fROdH_Qn7t8KvU1cp7YCdZjAWHQ3vtY_h3Z5n5TI2fumAF-LRhXyw==',False,0.09,AP201312-1-56,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
2016-11-01,7338.0,12.0,b'gAAAAABijUOsIrdAnvFw_d1ptQbemttboKzsuBm1ifQQsWsiOR-d8GdU7Y2RM6XDNy9BJOFwkt6xYYtIZPwi9hl1QrbAIx4zPqXcAuwkYJBAoQgAgD6U6j4=',b'gAAAAABijUOswOHkwk82mFWYXLcmterH6yWlRjFYBXNfDHXwKU3KWG8uWY03HFh9IhDK7S8cfUWvmmbMUBAp_73VkSgrXDUbsA==',False,0.41,AP201611-0-5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-02-01,3159.0,300.0,b'gAAAAABijUOsnn6beds5N9zmJQarK9dbci6OWjFdo7XIC2YTTIHc6KRwa0MknrTbHZe4OwGycLdxDhCv2-9wbkXS6cu6Sh539Bwkcucf5J2qepKroNcqmpg=',b'gAAAAABijUOs2icN4VS8Vx34LVQC3XXAlRkQU0iIXJB4-21NzB9zSa6Cimxu40PAPHCz20B7lRwCKgJAtn8mz2MCJ7mcJ9aISQ==',False,1.42,AP20182-1-65,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2012-11-01,57072.0,300.0,b'gAAAAABijUOs1LCrDouBchx4FONclDsoq00VwyMWqj2I6QuKBnM4xD4f2Q6GSvvkqEbe2ZDWldXhp67p1mQL-ssX7EvDeq2TM1EJohNIJmThFFQAjHIBj54=',b'gAAAAABijUOsGoE3WO0oHUwkc1qqpvqDg39va-PMVr85B3Y5ivqW306JW0TTxvhyZvdh-lM-5BlpDnj1242m2fZN-K3XU_X3XQ==',False,0.16,AP201211-1-92,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-03-01,65537.0,300.0,b'gAAAAABijUOsBw97TpsjNWO9npaDi6ZNpXyK9kZ6_kHJuRWGdmtEoMS1dSSwFMvaXv5yKa56iSVwJP0SbOpsD67FAWwV-d_0Ek8fkw_ZxR8yF39G07KIrjQ=',b'gAAAAABijUOsO1OYGmGOo2uWH_Az-WMiC8ychq1okU3okKghQUeQi9MYr2zMEleL3N6Nj0gENEgRWPbR_ftb14dxHbxEvlZu1Q==',False,0.14,AP20113-1-74,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2015-06-01,48092.0,84.0,b'gAAAAABijUOsw4s_BzcZ2ULjNfisHHsTlyo6E1bkIS-m4pbHz8zQQQFQLWzmC5mYnYuH4mU7jpX6afC41WjkjpldTboIedlYSI_jPMBKrMfVDKCA1KX4kSA=',b'gAAAAABijUOsWBGPMv__cebZHcoN0Gj8gTu8kipaWdhIGFFEWFk_Qgm8djCkYnbbGWmZJSOJdm1eug8CQo2r3XaCuYLGbXXqCg==',True,0.13,AP20156-2-21,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-07-01,17950.0,60.0,b'gAAAAABijUOsYT-EMS9rFnY0GixJnDlmrtcIur2XBWnKf2eZ-xsHc7N-MGklja1HHjh0bN4koREY9q52FUC2YpetUYxX-umuXHRTS7Ao3mQVNbVeVoUGvWk=',b'gAAAAABijUOsA2JNhfX7mPl1P4KTcgZJhPFB4LaN-KqHpMLXMEL7IpwmF5eYsricJ_YLinOu-P_69mhr1WIoklqjXLUZ9W5BjA==',False,1.91,AP20187-1-95,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2017-11-01,1357.0,72.0,b'gAAAAABijUOs8kTtlrl_0UdkQZCsKM-Iq_iPDbTixeDz9d59FCsk6GeL28DfIGXOzucybnIOm6oTMTJAd0Ke_GsNvU_uOdsvORwYE1PYoR3Swlhq6_RLrg0=',b'gAAAAABijUOsOO7kPbVB5IpRKYKNB3KTQ2R97kvpxF-OQTY_FL-zR7dj6JPQGGNDXPu_G8QvoOfITPwbW9A0-EkKbkqutOLQnQ==',False,1.16,AP201711-1-91,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2013-09-01,99025.0,360.0,b'gAAAAABijUOsHjcyyXUMvNNvuv--H5Rihoid3Dx8GsiF0Jyv8J9LQndxpeCgkuLv7qlL4kD4EYGLkenH0Vtu0IZ78uIDUUX2KD7CCwq1o6tpjEBnPySfw_M=',b'gAAAAABijUOsearlEYOcvYVA5wbGwiiOHxMAURD_XTo2CUTGHD5TgpMOfu5wzqM6EwGlxW_Cd-YSP4y8xMh9PUChFNAyI75HJg==',True,0.08,AP20139-2-8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2011-04-01,22895.0,72.0,b'gAAAAABijUOsH3tkW906REw8ajyapNA1LY80JwQBX_VO5VbiS7xGfeG97Ghl3Ri_cFK89d2ZbP5QuxQwTwhytr6gJIvuVKeeNOL_Q1ZE6OaWpo8X6QweV0M=',b'gAAAAABijUOsJ91-53uttOsTY0ieMtpHw9jg-lp934DOElF4MR_jta0dDYQbvVadf7MxTMHunWbiVocQUtYeHWJkVcwKEQ95uA==',False,0.1,AP20114-3-94,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2012-05-01,178780.0,360.0,b'gAAAAABijUOsOr7GfC0GuXNBxPqEdfGsAPKoF5A5BArKqJk_RHGZCGc9XE4GyzmNUq2-rdJ_l2NgDRd3oER3VVUbaLY-qZ82KJJMM58TGXXMydQ4BhydFF4=',b'gAAAAABijUOs3Y63EV1AwgW7butxZyhiojD2HhWV62Gtj90COYUF4cxXCXGbAETzw7J0V45IoqHlWBIWWzDju1_jFMu7amUVoQ==',True,0.16,AP20125-3-0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2017-12-01,100203.0,180.0,b'gAAAAABijUOsoklKt5QQDyKbA7XocB1DdVrdnLrJpVM2CNkPBYyjSak0W7e8Vv2uCFcECksP0iCFAMtiLRqbJFgpDXJs7FsgvBmLGhtIPW_mQbCGVcwJi8k=',b'gAAAAABijUOsjx0GkpLDwLFYhhKGbhKHKUSuirfxSTfhNoz2wN9DTqrkLnZ6OdLObaIsO3Eqy3CwR1komEy4Vp_bIJNGWbavoA==',False,1.3,AP201712-2-58,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
2012-05-01,17261.0,72.0,b'gAAAAABijUOsnvzzZWiCg0dlreIBwGqK0AredfvquNRoYRDOJsQjCpQA7EO3PRgacic4nXAX3CAV7n-GpNpN2j6vDKnteg2M4aIK8PcDqKDLgsFtFyfVr4s=',b'gAAAAABijUOsBICjOOCZ9i71WirtVCjRn3IkwQ93ks7E5k0ZVWNNrhKSqQucYMvtlEdT4Yaj4n_AJGLaOmYvXLxEe0KcCm4vFw==',False,0.16,AP20125-3-24,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2011-06-01,29058.0,84.0,b'gAAAAABijUOskB1sUfNFz7ce9FQcNDXKtTStLccax7O-EY7zkRj1vlOPwzHVeRGiHgT-BUfSV8tD87AbeL67bc8YouMlEzHyPpiYypHcekg_TrHS3DMZFkE=',b'gAAAAABijUOssIBoK_isBKOZUSvjPW6ddUui8vaiiTCyyASfgJL5Nyd92Vh21za1PLs11ooMdhQ_miZT_AClt9nQQ-f95obXWg==',False,0.09,AP20116-0-90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2015-09-01,136702.0,240.0,b'gAAAAABijUOsvK5z2gWgZGvxJ9pPpuo0tAXNirqWZTUAltDTqhOJDerfJfmhnEcIZYEnzsprj_xhlibFFLeALDccQkQd-ZK2_kKSCJxWjoSM_DmGPdlB1r0=',b'gAAAAABijUOsYQVl6R8buI5tKLlTHP9z-clxBMEdjrfoSaI9BJayyl0hPlOpYldRSYuXntSMo8iv5mk-VzkEQqfqfldYeRUZ0Q==',False,0.14,AP20159-3-5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2016-11-01,28307.0,72.0,b'gAAAAABijUOsCWY8HJAI1QumbgC_Vhr3qktDiwZmSg1oagtlSC-vmhvt5vSzDhPjPQhPc0FIamXJXsBRfkDKiT0WO8PfWQgZAOgAM2WRiOeJi_a6IwaKPAI=',b'gAAAAABijUOsJIyZrU9MJ1zmWzfBhGdTUyR3DvVvnWXwEHsm9c1iH7Y6TGesASgCHGcmBhQ51n4gB6fjA0NFtbOf5o3iBfdKkg==',False,0.41,AP201611-3-52,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2013-10-01,149421.0,360.0,b'gAAAAABijUOsKtNRlf3q8gHj7RGaCPYcW3OchvAMEXCln3b6IcWw1OYc1CDCxr3dzlCO73Xw1kOMYcbtcBBaZH-vvMn-nCcZb7nWg2vNzypb8OugLYkztu8=',b'gAAAAABijUOsBVEVGmhtPqV5CnW7NiI9vI1sLquf5ZD07Y_uxuzigAledSxv1jXbeG3raUoAYKQEyI7UGs9q5Bv3pk0fqlfEoQ==',True,0.09,AP201310-1-22,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2016-11-01,56346.0,72.0,b'gAAAAABijUOsh9WrezvSo3rE_Yzts147cMlu3cEkvDc5pURuHO3P6F6wDiUHYRMSntMbc5rekSeL4t7Qvihmu1VD58CsqjvOsGmb6CUwpmyQbNj8upvCiDg=',b'gAAAAABijUOsRuK6KsTcj3_myAp1AvWxmnc2_FEBz-gTmSXJfxOx3WK_BHAqx7m1r1EU7l4nTL31HzP2FWFHVM6eh6RyaPGnqg==',True,0.41,AP201611-1-88,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
2014-07-01,47851.0,180.0,b'gAAAAABijUOswa24ECIMRfGwMUT1zv5Npo9bn2Ms5jjLJ0GKCOunykeVNG3itk2TQKW73-TdMLBpxjim861fYwckFs1Agks_oV6IoB9Bpbc6RBLwjqLPZxg=',b'gAAAAABijUOsQqdSFLslO0UUD2HY319AQaO58LUO4DcvDHwbxQn2_fKuOY9PxxO8jCb22jNPyOq7Afaj8cYf85oq0CD2cvVtFg==',False,0.09,AP20147-3-34,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2013-12-01,17617.0,180.0,b'gAAAAABijUOsfZwl_UzanL7YmpUM-rjhepB84c3bMFHMjK75N1J11oaEp835-PZU5fZslLUkhpYz79uVZG_Pc5_3iIHEnyi02I93xNJgcH38sAB2he9X5mg=',b'gAAAAABijUOsPmRdU0Jx3YcLNZ3Qcb9vdKdWUknms_PAVdyBQ_jWqJAkvAU2QxdkE1TPHOItTMVlR40gfalHH5ygIP4c4Aw3FQ==',False,0.09,AP201312-1-91,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2015-10-01,40621.0,24.0,b'gAAAAABijUOsN4IwTQrjr6dZ0b3_UWBPaza8Ubr8UHmDsjCaGQ9ny6tXvY1L_zg9xjzqDts34E5ZIFJWjsaP2irP0wGInRjVjXLJfL6dmHyzlHDD4Drcphs=',b'gAAAAABijUOsxdUnRD9590zHSWEFSgSFVvwuSmFGqc2bqrsf1SsVVtABnnbbZCkC2sIetpVfJJuLbIX-CJGNktNR0S8OustLdw==',True,0.12,AP201510-0-54,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2011-12-01,28859.0,300.0,b'gAAAAABijUOsihp4PXnBmWVXfSVB6MNr15AC3tXfHdyVOcaphP2GTH6OsT2yLd1uM7BKY4GIdV84Wym8dLQXQgEYYFf46PSdKYoQYcJoPtHGBACWsT-kq8I=',b'gAAAAABijUOsrNaqUprKysLmUWzCj8cUqHypnjP6m4f-7f-GCyl-tixZQXXE4MHqhSSsnR0byvlumaz99dJQEi2Loc8_v7v9Rw==',False,0.07,AP201112-1-52,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2013-06-01,25581.0,18.0,b'gAAAAABijUOsbnAwCZ0pIX2WjR8k0vl59PKIXHcOc9SJuDltei55IgIPVdRA5pDR-2Ay-c51_bDewCuQKE4wDJ1UYWGYhAGNuuUnwEkyGE2p8s-Qlo6uzWk=',b'gAAAAABijUOseD9r_cGihBP_Xr9d7i_3DeemGnOUw1wMg25HsrPxfDiAdhRvuhoraceerZicFPdpSJvr779bar9AkSuihSPp6A==',True,0.09,AP20136-1-9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2015-08-01,42733.0,48.0,b'gAAAAABijUOstpgvwBWqWzXjPfXML8Lc2vsojHel8I0nVEei23iRmz7-xG1eIy37Chx7VjOcJtHkvArqolQCFM0j2iK_6oIG7KdKsh_DhY8uV4WzQRar8Bs=',b'gAAAAABijUOsbieo0FsHqQ1uQ5rGHGcpm4Ta6z4y6DpZMJ-owHXMIEH2rRgc2rf1B1MtWc5xjohSGUVZO8OlwbBKRLV93zzEiQ==',True,0.14,AP20158-2-15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2017-10-01,127666.0,240.0,b'gAAAAABijUOs6FHp3cmCZHPtyBwLLltj_VqUD6TeWkWIXXZoSggCJO2TxE7FrgKDLwCIGxQDBdq24h_LubQuG5CGu2iGOzh-UuSrzkkWz9NrYJNy4tX7LxI=',b'gAAAAABijUOs-Lzw4My_OqOzZEoKzhgKVd0Q4mKNRrkY62tsTNItUBnsE02ofwTvbqVRAWy1bjLscTwfbxJfP-PjF_x-9rVJMw==',False,1.15,AP201710-3-7,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
2016-06-01,210022.0,300.0,b'gAAAAABijUOsi5xotAroTEV3o-hE42HmbZR8cFIPXIT19dgrLYHQbpIcugKO-dpwGa7cycRKepm8_QnJCGLLKb4K6h1PM5eCI7w7FprDJh3cNZEKRLI6BF4=',b'gAAAAABijUOsViT1f56Lq3nxHdGQTBJp10Cdy7xnvE3DLRoTm4kAqsY1grMlGdtwNFhrP-BOxUag6WQnjp36SDPm4Mn9bpWiNA==',True,0.38,AP20166-1-92,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2016-11-01,37912.0,72.0,b'gAAAAABijUOsYtwY6sYWWb5SclsD9350MH3P6IGisWsO7OxIOrmxp8Behdt67hYCjDopH4l_5_6fwFhAXVBpQXmSe9-FLlWtaCkRTL92dbhSPB7nAJMol4s=',b'gAAAAABijUOsWzsCYpMaqJBVUmsZugSN87Gamc4pelfnNB43aNlv5zz6HC7E-HwSXV4wgcyU2gw8L4M3A-lTi8QjgEQIWH5fgg==',False,0.41,AP201611-0-42,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
2018-05-01,4181.0,12.0,b'gAAAAABijUOsoQ8SIN3tUS8F-_Er4L36jtePpfvnUNebauDV93VdcoY_t7nmZwMhMnu_m6dZHgS9UFZOsYkyGwPTR2u-QVL2K2L_bvoAVWJYnjH5ImPj2mQ=',b'gAAAAABijUOsdqncGRzlDseOLv-3B3p1k59UZxv-gI2SVtvw_hxXZDP-J1OUVG9V8ty40ZEn0s6rgLgP-NXVH_oTn51BeU9evQ==',False,1.7,AP20185-1-62,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018-05-01,73264.0,72.0,b'gAAAAABijUOsoS0gt4ezoLnjm1ZRNdS5ISxy9lH2sW7p4Sm2ebgzKI26kcythJmQ5fYtbrAuiC3RTcYHHknH3FwhDMf36hm40tWs2mb2jY_zvyKzQFWwHNA=',b'gAAAAABijUOsbGE8OXwvP8-SX-n4g9aORPla3bu5EMt7dKl9QsT7zLAFfgfp15CAfs0zw2VO8Rfd8jJANP9BKXjGzvD45w_vtg==',True,1.7,AP20185-2-13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2017-09-01,16257.0,72.0,b'gAAAAABijUOso80rWL_jNDBn6tue6Z2X42JpOqUo9tlDSU_y1tU07W_PwpDoWOy_kJIGYJrb1Gz9ehXrMCsvu91DXD2awvkHByRxhZMqANtKNjfKNBacga4=',b'gAAAAABijUOssQyb_H-7znNJsFCBa8tTWUqwDPmMn--WJG19jDP2YTwVajoiZiKlPAWdmCbpcwqdqPatuebpP_sPYTbx-ociJw==',False,1.15,AP20179-0-29,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-06-01,11947.0,180.0,b'gAAAAABijUOsZdssPEBAU9K6P5Un9gDK4WfAqXuZ7HvNpwiiYk47dxPG1XnSaBSaOvPbilRAKtd6-mesMny2lQIsNHKwWPXQm9WTn1HcrkPyWEshw_XCsPY=',b'gAAAAABijUOsqat0Wgg5um2FvhWbACIaDK_iOl4FzhBsR_kdkS-N6UyVMWnRxYxLnOF1vOwrYaYttAiTLxshgDYr0ZNIUOEFHw==',False,1.82,AP20186-1-26,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2017-09-01,50967.0,72.0,b'gAAAAABijUOs3ci9KBSpV-WtQSaIYJ3Hcudxyghhpy6-m_D6klL2sMXcTccxaDWe-2ui-mvq9cEmU9UoudkdQGHFG84d5jBzJg_gkPotynYf6_yw5HyLBQA=',b'gAAAAABijUOslcBGKpU2SPTT9n4hLHomijfIU4cE4lGdItdRwmsrmCGevlmeAvXDWpxd8Us6_zhKGoOFMqJg3BelFm-fqMZLHA==',False,1.15,AP20179-1-94,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2018-01-01,7254.0,24.0,b'gAAAAABijUOsinpEESVB_Mu_lXe0bGSERpsU3Wal0OL1WIXBqvPJB16UMZ0mvoMu5_LymB-I7ypETpb7RsErfVXz1VhFZzJwLmfOOUZddXPAyCbKVhat7LE=',b'gAAAAABijUOsLwb8hgnGwIGV1-ZDly5BEZq403S3eQaFjKagjQXN4eZtbR1F6YUEblBkViO429XskV6Wlo0CjQUFuXbauqt-NQ==',False,1.41,AP20181-1-72,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2011-01-01,86461.0,72.0,b'gAAAAABijUOsjTAREfJyuoP3vV66wqCUq00a6KinJbOlLZYEuS9TFuvkkt_XRIWO2YSd8bLXD4Tk1gKZedbOQluOq3OgvAh_wdoecSY4hPsXtbvFFDkRF-Q=',b'gAAAAABijUOs25GfiXmDwHgTsNm3LyTXV3tyoJcxbzDkeH5i9qiNSJHVOM3xQJEjuahjYcDRNEMm4sCtQK0Elm9qtN62Z9yVdA==',False,0.17,AP20111-2-91,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2013-07-01,16580.0,60.0,b'gAAAAABijUOsPjSWhTK5-dYkXmDLwfBAQ5JtgOfLQruBGSnegkQrb91Mv3LTVusxaPWeDHaSxk2bBSNAo7enxxJb9Tuq7-UE-paHp7gemDd4jyqTRUVSwD0=',b'gAAAAABijUOsoMLCs-BWl6qYRFiMEOqF9OnesoRgYZCKJcDm9DE1tL1ZXlT1nlVIYE-uOIbUgZD2iFOtyv_sNYO0qR4DUSIFvQ==',False,0.09,AP20137-2-24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2017-12-01,32149.0,360.0,b'gAAAAABijUOsx5bQspX1edFMzboTLHvnN16OIvRroaIcW_p2bey64_2S8aNZOcsJtmCZgoukJkRmnk6mShQFHPqLPJj6vDuchlW6jn_g85n0IyNv-Q9cRYs=',b'gAAAAABijUOsw8A-D7B1PwN5gnmYY2LDBObp1uQJjikbPCyQeUCOTnlQZIVoY4nK9EgvLzSZTJjC2rCyUFIGGSMybKTFPDjMxg==',True,1.3,AP201712-2-35,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2016-11-01,30393.0,60.0,b'gAAAAABijUOsYGgAFjsI253pDOy6efW8wjlgAjSO9dBHnxRjJRUHmK17tWGTE-ryAKXV5WMqYTz1wn6IitVEPgSrksy-EgUEwfmT-EAOaiBcWDEgbumEco0=',b'gAAAAABijUOsQmsKxP9jai0ezIkAN8O-am7LurGrAvhKvGarUQVksoBEp3upGWaOESVxyPCYgo0lzW2qdKbzEjN1HhU8Bw9gbA==',False,0.41,AP201611-2-44,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2011-04-01,12102.0,12.0,b'gAAAAABijUOs3_d8VKPTo5U2qWidhKZpPKnLKWYvIT-PF-mxDd5-OqfbW3oXEr2tzd2_uelTosqhyk5R31gg_LqvzrgEbOZeYsifpONnOEOTXlD6hv-RGjE=',b'gAAAAABijUOsemq2N1o3jqOIY7_XBWyVCYbhX7qmBYVizN3Ou542lfNqAMy6MDhosXtBURI7uImYI33mFzSckyr3aTbgZGWifA==',False,0.1,AP20114-3-12,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2013-05-01,69041.0,180.0,b'gAAAAABijUOs-QgIcaQLv7osWYeCThUcC-u2mJYunnX2P13k9DapaoTtSy7A3kiDMy7tZ1umojsPJKZnyxxEUDg9VgSNOkHVnqyGqsPSDMyMsM36p5THmuo=',b'gAAAAABijUOs5ppebO6vDZmhjbBIJE321PFUU6GqfO1WtHGDQ4xijyKIzDuwq-7XOkeKz5KkLqHjk9PqVk5egrZNgDlrjLfR4Q==',False,0.11,AP20135-2-51,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2013-09-01,26804.0,360.0,b'gAAAAABijUOsFOD4WXdnZ3-FyimvV_RwUYjzYX80YrDhKo9cH1gxcMAEekJZ1W5K7o72cOqdeui0qENEoyCjpV1xl_WbK4XoXKX02oOku_Zvc0DqVfOBO2w=',b'gAAAAABijUOsIa7qfO3CHtQ7Uk8dHOFKRMplZSsc-MJzmMPESJJCHWKidWSomxcHLsG_2-VsvjT1BAbEjUkNgra_budhxwbfOw==',False,0.08,AP20139-2-82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2014-07-01,37226.0,72.0,b'gAAAAABijUOs85Z53GLvfTHxv6v9TN63IAL3SkH1BrLXtuB6v97ZXYABNP2jjNWN8WdQONssR_mROduIp1TLqL3nzIhCD11Sh0SsldgEeneHlD1EbZjrpx0=',b'gAAAAABijUOs_RT8v-Nb_T9P8dfQWHKbhtyiJFcH1Nww401tsB6YJACOA70YpE_Wq1cuSwe3-zB2YacLFDrvuqWXXQIcFHJU-A==',False,0.09,AP20147-3-16,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
